card_id,name,cost,power,counter,color,image_url,card_text,rarity,card_type,life,product_id,group_name
OP12-023,Kawamatsu,5,6000,2000,Green,https://tcgplayer-cdn.tcgplayer.com/product/649301_200w.jpg,,UC,Character,0,649301,Legacy of the Master Release Event Cards
OP12-024,Gyukimaru,4,5000,1000,Green,https://tcgplayer-cdn.tcgplayer.com/product/649285_200w.jpg,"If this Character is active, this Character cannot be K.O.'d by your opponent's effects. [When Attacking] If you have a total of 3 or more given DON!! cards, rest up to 1 of your opponent's Characters with a base cost of 6 or less.",C,Character,0,649285,Legacy of the Master Release Event Cards
OP12-025,Kin'emon,6,8000,1000,Green,https://tcgplayer-cdn.tcgplayer.com/product/649284_200w.jpg,,C,Character,0,649284,Legacy of the Master Release Event Cards
OP12-026,Kuina (Premium Card Collection -Best Selection Vol. 5-),4,1000,1000,Green,https://tcgplayer-cdn.tcgplayer.com/product/657828_200w.jpg,"[Activate: Main] You may rest this Character: Rest up to 1 of your opponent's Characters with a base cost of 4 or less. Then, give up to 3 rested DON!! cards to your [Roronoa Zoro] Leader.",UC,Character,0,657828,One Piece Promotion Cards
OP12-027,Koushirou,2,1000,1000,Green,https://tcgplayer-cdn.tcgplayer.com/product/649304_200w.jpg,"If your (Slash) attribute Character with a cost of 5 or less other than this Character would be K.O.'d by your opponent's effect, you may rest this Character instead. [Blocker]",UC,Character,0,649304,Legacy of the Master Release Event Cards
OP12-028,Kouzuki Hiyori (Winner Pack 2026 Vol. 1),1,0,1000,Green,https://tcgplayer-cdn.tcgplayer.com/product/668186_200w.jpg,"[Activate: Main] You may rest 1 of your DON!! cards and this Character: If your Leader is [Roronoa Zoro], look at 5 cards from the top of your deck; reveal up to 1 (Slash) attribute card or green Event and add it to your hand. Then, place the rest at the bottom of your deck in any order.",R,Character,0,668186,One Piece Promotion Cards
OP12-029,Shimotsuki Kouzaburou,3,2000,2000,Green,https://tcgplayer-cdn.tcgplayer.com/product/649305_200w.jpg,"[On Play] Rest up to 1 of your opponent's Characters with a cost of 2 or less. Then, K.O. up to 1 of your opponent's rested Characters with a base cost of 1 or less.",UC,Character,0,649305,Legacy of the Master Release Event Cards
OP12-030,Dracule Mihawk (Alternate Art),8,8000,0,Green,https://tcgplayer-cdn.tcgplayer.com/product/643759_200w.jpg,"[Blocker] [On Play] Set up to 4 of your DON!! cards as active. Then, you cannot play Character cards with a base cost of 7 or more during this turn.",SR,Character,0,643759,Legacy of the Master
OP12-031,Tashigi (Treasure Cup 2025),5,7000,0,Green,https://tcgplayer-cdn.tcgplayer.com/product/657114_200w.jpg,"[On Play] Rest up to 1 of your opponent's Characters with a base cost of 6 or less. Then, give up to 3 rested DON!! cards to your [Roronoa Zoro] Leader.",R,Character,0,657114,One Piece Promotion Cards
OP12-032,Nekomamushi,6,7000,2000,Green,https://tcgplayer-cdn.tcgplayer.com/product/649306_200w.jpg,,UC,Character,0,649306,Legacy of the Master Release Event Cards
OP12-033,Helmeppo,4,5000,0,Green,https://tcgplayer-cdn.tcgplayer.com/product/649282_200w.jpg,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.) [On Block] Rest up to 1 of your opponent's Characters with a cost of 5 or less.",C,Character,0,649282,Legacy of the Master Release Event Cards
OP12-034,Perona (Japanese Version 3rd Anniversary Set),1,2000,1000,Green,https://tcgplayer-cdn.tcgplayer.com/product/680491_200w.jpg,"[On Play] If your Leader has the (Slash) attribute, look at 5 cards from the top of your deck; reveal up to 1 (Slash) attribute card or green Event and add it to your hand. Then, place the rest at the bottom of your deck in any order.",SR,Character,0,680491,One Piece Promotion Cards
OP12-035,Morgan,3,5000,1000,Green,https://tcgplayer-cdn.tcgplayer.com/product/649281_200w.jpg,,C,Character,0,649281,Legacy of the Master Release Event Cards
OP12-036,Roronoa Zoro (036),4,5000,1000,Green,https://tcgplayer-cdn.tcgplayer.com/product/649280_200w.jpg,"This card in your hand cannot be played by effects. If your Leader has the (Slash) attribute, this Character cannot be K.O.'d in battle by (Slash) attribute cards and gains +1000 power.",C,Character,0,649280,Legacy of the Master Release Event Cards
OP12-037,Demon Aura Nine Sword Style Asura Blades Drawn Dead Man's Game (Alternate Art),1,0,0,Green,https://tcgplayer-cdn.tcgplayer.com/product/643769_200w.jpg,[Main] You may rest 3 of your DON!! cards: Rest up to a total of 2 of your opponent's Characters or DON!! cards. [Counter] Your Leader gains +3000 power during this battle.,R,Event,0,643769,Legacy of the Master
OP12-038,Two-Sword Style Rashomon,1,0,0,Green,https://tcgplayer-cdn.tcgplayer.com/product/649279_200w.jpg,[Main] You may rest 2 of your DON!! cards: K.O. up to 2 of your opponent's rested Characters with a base cost of 4 or less. [Counter] Your Leader gains +3000 power during this battle.,C,Event,0,649279,Legacy of the Master Release Event Cards
OP12-039,Luffy Is the Man Who Will Become the King of Pirates!!! (Japanese Version 3rd Anniversary Set),3,0,0,Green,https://tcgplayer-cdn.tcgplayer.com/product/681982_200w.jpg,[Main] Set your [Roronoa Zoro] Leader as active. [Trigger] Up to 1 of your Leader or Character cards gains +1000 power during this turn.,R,Event,0,681982,One Piece Promotion Cards
OP12-040,Kuzan (040) (Alternate Art),0,5000,0,Blue,https://tcgplayer-cdn.tcgplayer.com/product/643773_200w.jpg,"When a card is trashed from your hand by your ""Navy"" type card's effect, draw cards equal to the number of cards trashed.",L,Leader,5,643773,Legacy of the Master
OP12-041,Sanji (041) (Alternate Art),0,5000,0,Blue;Purple,https://tcgplayer-cdn.tcgplayer.com/product/643775_200w.jpg,"[Activate: Main] [Once Per Turn] DON!! 1: Activate up to 1 ""Straw Hat Crew"" type Event with a base cost of 3 or less from your hand. [When Attacking] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, add up to 1 DON!! card from your DON!! deck and rest it.",L,Leader,4,643775,Legacy of the Master
OP12-042,Alvida,4,5000,1000,Blue,https://tcgplayer-cdn.tcgplayer.com/product/649278_200w.jpg,"If you have 2 or more Characters with a base cost of 5 or more, this Character gains +1 cost. [On Play] Place up to 1 of your opponent's Characters with a base cost of 1 or less at the bottom of the owner's deck.",C,Character,0,649278,Legacy of the Master Release Event Cards
OP12-043,Kuzan (043) (Alternate Art),6,8000,0,Blue,https://tcgplayer-cdn.tcgplayer.com/product/643778_200w.jpg,"If you have 5 or more cards in your hand, this Character gains +1 cost. [On Play] You may trash 1 card from your hand: Up to 1 of your opponent's Characters cannot attack until the end of your opponent's next End Phase.",R,Character,0,643778,Legacy of the Master
OP12-044,Sakazuki,7,8000,0,Blue,https://tcgplayer-cdn.tcgplayer.com/product/643779_200w.jpg,"[On Play] If your Leader has the ""Navy"" type, draw 2 cards. [Activate: Main] [Once Per Turn] You may trash 1 card from your hand: Give up to 1 rested DON!! card to your Leader or 1 of your Characters.",R,Character,0,643779,Legacy of the Master
OP12-045,Jango,6,8000,1000,Blue,https://tcgplayer-cdn.tcgplayer.com/product/649277_200w.jpg,,C,Character,0,649277,Legacy of the Master Release Event Cards
OP12-046,Zephyr(Navy),5,5000,2000,Blue,https://tcgplayer-cdn.tcgplayer.com/product/649276_200w.jpg,[On Play] Trash 2 cards from your hand. [Activate: Main] You may trash this Character: Return up to 1 Character with a cost of 5 or less to the owner's hand.,C,Character,0,649276,Legacy of the Master Release Event Cards
OP12-047,Sengoku,3,3000,1000,Blue,https://tcgplayer-cdn.tcgplayer.com/product/643782_200w.jpg,"[On Play] You may trash 1 card from your hand: Look at 5 cards from the top of your deck; reveal up to 2 ""Navy"" type cards other than [Sengoku] and add them to your hand. Then, place the rest at the bottom of your deck in any order.",R,Character,0,643782,Legacy of the Master
OP12-048,Donquixote Rosinante (048),1,1000,1000,Blue,https://tcgplayer-cdn.tcgplayer.com/product/649275_200w.jpg,"[Opponent's Turn] If your blue ""Navy"" type Character would be removed from the field by your opponent's effect, you may rest this Character and trash 1 card from your hand instead.",C,Character,0,649275,Legacy of the Master Release Event Cards
OP12-049,Buggy (049),6,7000,2000,Blue,https://tcgplayer-cdn.tcgplayer.com/product/649307_200w.jpg,,UC,Character,0,649307,Legacy of the Master Release Event Cards
OP12-050,Jaguar.D.Saul,6,7000,1000,Blue,https://tcgplayer-cdn.tcgplayer.com/product/649308_200w.jpg,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",UC,Character,0,649308,Legacy of the Master Release Event Cards
OP12-051,Hina (Premium Card Collection -Best Selection Vol. 5-),3,3000,2000,Blue,https://tcgplayer-cdn.tcgplayer.com/product/657827_200w.jpg,[Activate: Main] You may rest this Character and trash 1 card from your hand: Up to 1 of your opponent's Characters with a base cost of 4 or less cannot activate [Blocker] during this turn.,UC,Character,0,657827,One Piece Promotion Cards
OP12-052,Fullbody,4,6000,1000,Blue,https://tcgplayer-cdn.tcgplayer.com/product/649274_200w.jpg,,C,Character,0,649274,Legacy of the Master Release Event Cards
OP12-053,Borsalino,4,5000,1000,Blue,https://tcgplayer-cdn.tcgplayer.com/product/643788_200w.jpg,"[Once Per Turn] If this Character would be removed from the field by your opponent's effect, you may trash 1 card from your hand instead. [Opponent's Turn] If your Leader has the ""Navy"" type, this Character gains [Blocker] and +1000 power.",R,Character,0,643788,Legacy of the Master
OP12-054,Marshall.D.Teach,1,2000,1000,Blue,https://tcgplayer-cdn.tcgplayer.com/product/649273_200w.jpg,"[On Play] If your Leader has the ""The Seven Warlords of the Sea"" type, return up to 1 Character with a cost of 1 or less other than this Character to the owner's hand.",C,Character,0,649273,Legacy of the Master Release Event Cards
OP12-055,Mohji & Cabaji,5,6000,2000,Blue,https://tcgplayer-cdn.tcgplayer.com/product/649310_200w.jpg,,UC,Character,0,649310,Legacy of the Master Release Event Cards
OP12-056,Monkey.D.Garp (Alternate Art),8,8000,0,Blue,https://tcgplayer-cdn.tcgplayer.com/product/643792_200w.jpg,"[On Play] You may trash 1 card from your hand: Play up to 1 blue ""Navy"" type Character card with 8000 power or less other than [Monkey.D.Garp] from your hand.",SR,Character,0,643792,Legacy of the Master
OP12-057,Ice Block Pheasant Peck,1,0,0,Blue,https://tcgplayer-cdn.tcgplayer.com/product/649272_200w.jpg,"[Counter] Up to 1 of your Leader or Character cards gains +4000 power during this battle. Then, trash 1 card from your hand. [Trigger] You may trash 1 card from your hand: Draw 1 card.",C,Event,0,649272,Legacy of the Master Release Event Cards
OP12-058,I Will Make Whitebeard the King of the Pirates,9,0,0,Blue,https://tcgplayer-cdn.tcgplayer.com/product/649271_200w.jpg,"[Main] If your Leader's type includes ""Whitebeard Pirates"", reveal 1 card from the top of your deck. If that card is a Character card with a type including ""Whitebeard Pirates"" and a cost of 9 or less, you may play that card. If you do, that Character gains [Rush] during this turn. [Trigger] Draw 1 card.",C,Event,0,649271,Legacy of the Master Release Event Cards
OP12-059,Concasser,1,0,0,Blue,https://tcgplayer-cdn.tcgplayer.com/product/649311_200w.jpg,"[Main] If your Leader is [Sanji], draw 1 card. [Counter] If you have 4 or more Events in your trash, up to 1 of your Leader gains +4000 power during this battle.",UC,Event,0,649311,Legacy of the Master Release Event Cards
OP12-060,Boeuf Burst (Alternate Art),3,0,0,Blue,https://tcgplayer-cdn.tcgplayer.com/product/643797_200w.jpg,"[Main] If your Leader is multicolored, choose one: • Return up to 1 of your opponent's Characters with a cost of 4 or less to the owner's hand. • If you have 6 or less cards in your hand, draw 2 cards.",R,Event,0,643797,Legacy of the Master
OP12-061,Donquixote Rosinante (061) (Alternate Art),0,5000,0,Purple;Yellow,https://tcgplayer-cdn.tcgplayer.com/product/643799_200w.jpg,"[Once Per Turn] If your [Trafalgar Law] would be K.O.'d, you may add 1 card from the top of your Life cards to your hand instead. [Activate: Main] [Once Per Turn] DON!! 1: The next time you play [Trafalgar Law] with a cost of 4 or more from your hand during this turn, the cost will be reduced by 2.",L,Leader,4,643799,Legacy of the Master
OP12-062,Vinsmoke Sora (Winner Pack 2026 Vol. 1),1,0,2000,Purple,https://tcgplayer-cdn.tcgplayer.com/product/668187_200w.jpg,"[On Play] If your Leader is [Sanji] and the number of DON!! cards on your field is equal to or less than the number on your opponent's field, add up to 1 DON!! card from your DON!! deck and rest it. Then, draw 1 card.",R,Character,0,668187,One Piece Promotion Cards
OP12-063,Vinsmoke Reiju (Alternate Art),4,5000,1000,Purple,https://tcgplayer-cdn.tcgplayer.com/product/643802_200w.jpg,"If you have 4 or more Events in your trash, this Character gains +2000 power and +5 cost. [Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",SR,Character,0,643802,Legacy of the Master
OP12-064,Vergo,5,7000,1000,Purple,https://tcgplayer-cdn.tcgplayer.com/product/649270_200w.jpg,,C,Character,0,649270,Legacy of the Master Release Event Cards
OP12-065,Emporio.Ivankov (065),6,7000,1000,Purple,https://tcgplayer-cdn.tcgplayer.com/product/649312_200w.jpg,"If you have 4 or more Events in your trash, this Character gains [Blocker]. [On K.O.] Add up to 1 Event from your trash to your hand.",UC,Character,0,649312,Legacy of the Master Release Event Cards
OP12-066,Carne,1,1000,1000,Purple,https://tcgplayer-cdn.tcgplayer.com/product/649269_200w.jpg,"If you have 4 or more Events in your trash, this Character gains [Blocker]. (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",C,Character,0,649269,Legacy of the Master Release Event Cards
OP12-067,Carmen,3,5000,1000,Purple,https://tcgplayer-cdn.tcgplayer.com/product/649268_200w.jpg,,C,Character,0,649268,Legacy of the Master Release Event Cards
OP12-068,Gin,6,7000,2000,Purple,https://tcgplayer-cdn.tcgplayer.com/product/649313_200w.jpg,,UC,Character,0,649313,Legacy of the Master Release Event Cards
OP12-069,Crocodile,6,8000,0,Purple,https://tcgplayer-cdn.tcgplayer.com/product/649267_200w.jpg,"[On Your Opponent's Attack] [Once Per Turn] DON!! 1: If your Leader's type includes ""Baroque Works"", up to 1 of your Leader or Character cards gains +2000 power during this battle.",C,Character,0,649267,Legacy of the Master Release Event Cards
OP12-070,Sanji (070) (Alternate Art),3,5000,0,Purple,https://tcgplayer-cdn.tcgplayer.com/product/643810_200w.jpg,"This Character gains +1000 power for every 5 Events in your trash. If this Character would be removed from the field by your opponent's effect, you may return 1 DON!! card from your field to your DON!! deck instead.",R,Character,0,643810,Legacy of the Master
